bankable acteur,moyenne
Zabou Breitman,575630.0
Charles Berling,324520.0
Sophie Marceau,1103195.0
Vincent Perez,581082.0
Jack Black,747587.0
Mira Sorvino,202226.0
Helena Bonham Carter,1875890.0
Sandrine Bonnaire,474840.0
Fabrice Luchini,783835.0
François Damiens,909443.0
Yolande Moreau,869413.0
Benoît Poelvoorde,839930.0
Catherine Deneuve,804290.0
Ewan McGregor,841258.0
Clovis Cornillac,812238.0
Julie Depardieu,521295.0
Thierry Lhermitte,983587.0
Patrick Timsit,1003005.0
François Berléand,718096.0
Eddie Murphy,816763.0
Amy Adams,756591.0
Jeremy Renner,1512114.0
Forest Whitaker,681539.0
Alexandra Lamy,759875.0
Benedict Cumberbatch,1605997.0
Keira Knightley,1170296.0
Wesley Snipes,543111.0
Clint Eastwood,1130535.0
Gene Hackman,541242.0
Ed Harris,756989.0
Charlotte Rampling,592823.0
Ludivine Sagnier,722404.0
Jake Gyllenhaal,685892.0
Joaquin Phoenix,776836.0
John C. Reilly,471670.0
Dustin Hoffman,1081478.0
Sharon Stone,705446.0
- Queen Latifah,315273.0
Liev Schreiber,599554.0
Kenneth Branagh,1144969.0
Vincent Cassel,940708.0
Valérie Lemercier,1499262.0
Alice Pol,719517.0
Josh Hartnett,756547.0
Eric Bana,519486.0
Ewan McGregor,841258.0
Orlando Bloom,2423195.0
Tom Hardy,1110186.0
Pascal Elbé,391253.0
Kad Merad,1302759.0
Mathilde Seigner,761914.0
Philippe Noiret,917390.0
Tom Hanks,1002550.0
Denzel Washington,568910.0
Antonio Banderas,649953.0
,
Kad Merad,1302759.0
Pascal Elbé,391253.0
Michèle Laroque,892896.0
Michael Youn,928795.0
,
Meryl Streep,724168.0
Uma Thurman,529455.0
Penelope Cruz,555782.0
Gérard Lanvin,1086148.0
Guillaume Canet,868224.0
José Garcia,1089910.0
Vincent Perez,581082.0
Sigourney Weaver,1349798.0
Jesse Eisenberg,792156.0
Woody Harrelson,856816.0
Emma Stone,765010.0
Dan Aykroyd,714770.0
Bill Murray,647588.0
Luke Wilson,318892.0
Elie Semoun,1189006.0
Gérard Jugnot,1106164.0
,
Reese Witherspoon,232971.0
Mark Ruffalo,1112998.0
Ewan McGregor,841258.0
Liam Neeson,806132.0
Natalie Portman,1348049.0
Samuel L. Jackson,1248160.0
Keira Knightley,1170296.0
Jennifer Love Hewitt,758160.0
Virginie Efira,546961.0
Bill Murray,647588.0
Emily Blunt,648342.0
Matt Damon,1033919.0
Pedro Pascal,830352.0
Rooney Mara,449892.0
Emmanuelle Seigner,729917.0
Jean-Pierre Bacri,1041883.0
Catherine Deneuve,804290.0
François Berléand,718096.0
Jacques Dutronc,642514.0
Leïla Bekhti,630885.0
Fabrice Luchini,783835.0
,
Sharon Stone,705446.0
Charlotte Rampling,592823.0
Bernard Campan,965339.0
Gérard Depardieu,1310040.0
Monica Bellucci,1182197.0
Edouard Baer,765735.0
Jean-Pierre Darroussin,561454.0
Heather Graham,526155.0
Kenneth Branagh,1144969.0
Leonardo DiCaprio,2167821.0
Charlize Theron,654280.0
Famke Janssen,1127067.0
Winona Ryder,580454.0
Sam Rockwell,408805.0
François-Xavier Demaison,819033.0
Léa Drucker,370308.0
Oliver Gourmet,462258.0
Denis Podalydès,489900.0
Jim Carrey,1069923.0
Bradley Cooper,849694.0
Pierre Niney,1213211.0
André Dussollier,799227.0
,
Kristen Stewart,1013591.0
Vince Vaughn,524166.0
Zach Galifianakis,792471.0
,
Brendan Fraser,586366.0
Katherine Heigl,321258.0
Liam Neeson,806132.0
Jennifer Aniston,398030.0
Jason Bateman,524359.0
Vince Vaughn,524166.0
Nicolas Cage,608203.0
Chloë Grace Moretz,434023.0
,
Liam Neeson,806132.0
Famke Janssen,1127067.0
Adam Driver,1402233.0
Camille Cottin,372997.0
Salma Hayek,414951.0
Jeremy Irons,727417.0
Jared Leto,751362.0
Al Pacino,598263.0
Isabelle Carré,448235.0
François-Xavier Demaison,819033.0
Vincent Elbaz,647227.0
Omar Sy,1789989.0
Géraldine Nakache,773623.0
Alexandra Lamy,759875.0
Jérôme Commandeur,2130424.0
Franck Dubosc,1206610.0
Franck Gastambide,955729.0
Shia LaBeouf,860922.0
Michael Douglas,1018055.0
Josh Brolin,980209.0
Susan Sarandon,309901.0
Charlie Sheen,693558.0
Jeff Goldblum,984799.0
Yvan Attal,495954.0
Charlotte Gainsbourg,601736.0
,
Katherine Heigl,321258.0
Ashton Kutcher,381500.0
Jet Li,863290.0
Mélanie Thierry,433945.0
Gaspard Ulliel,686245.0
Lambert Wilson,844391.0
Colin Farrell,647831.0
Jeremy Renner,1512114.0
Catherine Deneuve,804290.0
Edouard Baer,765735.0
Monica Bellucci,1182197.0
Halle Berry,970738.0
Vincent Cassel,940708.0
Virginie Efira,546961.0
Paul Giamatti,537639.0
Greg Kinnear,257394.0
Ewan McGregor,841258.0
Jean Rochefort,915380.0
Elie Semoun,1189006.0
Robin Williams,949237.0
,
Daniel Auteuil,1006810.0
Emmanuelle Béart,665732.0
Samuel Le Bihan,645480.0
Tom Hanks,1002550.0
Arnold Schwarzenegger,1278200.0
Danny DeVito,861486.0
Emma Thompson,990806.0
Viggo Mortensen,860544.0
Matthew Broderick,363568.0
Robert Pattinson,1913382.0
Christoph Waltz,1411275.0
Reese Witherspoon,232971.0
,
Kate Beckinsale,525197.0
Jodie Foster,866368.0
Liam Neeson,806132.0
Daniel Auteuil,1006810.0
Valérie Lemercier,1499262.0
Thierry Lhermitte,983587.0
Niels Arestrup,559184.0
Romain Duris,659140.0
Emmanuelle Devos,250375.0
Mélanie Laurent,737378.0
Hugh Grant,983715.0
Liam Neeson,806132.0
Colin Firth,729090.0
Keira Knightley,1170296.0
Alan Rickman,2368829.0
Emma Thompson,990806.0
Rowan Atkinson,1647573.0
Denise Richards,1071110.0
Charles Berling,324520.0
Jean Rochefort,915380.0
Fanny Ardant,536818.0
Bernard Giraudeau,1142120.0
Judith Godrèche,668394.0
,
Javier Bardem,854792.0
James Franco,813821.0
Julia Roberts,1115041.0
Viola Davis,823176.0
Henry Cavill,1079663.0
Brad Pitt,1326866.0
Anthony Hopkins,885304.0
Bryce Dallas Howard,1928550.0
Robert Redford,866004.0
Owen Wilson,683014.0
Jamie Lee Curtis,524013.0
Danny DeVito,861486.0
Jared Leto,751362.0
Winona Ryder,580454.0
George Clooney,965655.0
,
Kristin Scott Thomas,744904.0
Elsa Zylberstein,352459.0
,
,
Mel Gibson,1222652.0
Jean Dujardin,1376846.0
Sandrine Kiberlain,633654.0
Ethan Hawke,600844.0
Chris Pratt,1973562.0
Denzel Washington,568910.0
Guy Pearce,762043.0
,
Jean Dujardin,1376846.0
Albert Dupontel,692283.0
,
,
,
Julie Depardieu,521295.0
Sophie Marceau,1103195.0
Kirsten Dunst,1043456.0
Dwayne Johnson,1246888.0
Emily Blunt,648342.0
Paul Giamatti,537639.0
Julie Depardieu,521295.0
Marina Foïs,775272.0
Kad Merad,1302759.0
Pierre Richard,1233933.0
Valérie Bonneton,839651.0
Samuel L. Jackson,1248160.0
Chris Pratt,1973562.0
,
Marion Cotillard,1384256.0
Cillian Murphy,1146354.0
Franck Dubosc,1206610.0
Alexandra Lamy,759875.0
- Artus,994293.0
Elodie Bouchez,480490.0
Jennifer Lopez,317439.0
Jane Fonda,577101.0
Jean-Paul Belmondo,2157146.0
Romain Duris,659140.0
Julie Depardieu,521295.0
Emmanuelle Devos,250375.0
Léa Drucker,370308.0
Oliver Gourmet,462258.0
Vincent Elbaz,647227.0
Jodie Foster,866368.0
Yun-Fat Chow,787207.0
,
Daniel Craig,1176531.0
Toni Collette,623989.0
Jamie Lee Curtis,524013.0
Chris Evans,1737423.0
Ramzy Bedia,980380.0
Eric Judor,1024553.0
Ewan McGregor,841258.0
Nathalie Baye,738247.0
Isabelle Carré,448235.0
Josiane Balasko,955503.0
Richard Berry,667689.0
Geena Davis,1203868.0
Andy Garcia,632133.0
Dustin Hoffman,1081478.0
Bradley Cooper,849694.0
Jennifer Lawrence,1148487.0
Robert De Niro,704717.0
Chris Tucker,1761562.0
Gilles Lellouche,898194.0
Matt Damon,1033919.0
Johnny Depp,1284078.0
Heather Graham,526155.0
Valérie Lemercier,1499262.0
Antonio Banderas,649953.0
Penelope Cruz,555782.0
Luke Evans,1513360.0
Helen Mirren,579047.0
Cillian Murphy,1146354.0
Karin Viard,684402.0
Yvan Attal,495954.0
Sophie Marceau,1103195.0
Gilles Lellouche,898194.0
Rose Byrne,874493.0
Jackie Chan,726018.0
Ice Cube,269849.0
Seth Rogen,231913.0
Paul Rudd,912182.0
George Clooney,965655.0
Ryan Gosling,843454.0
Paul Giamatti,537639.0
Philip Seymour Hoffman,633872.0
,
Jack Nicholson,703636.0
Greg Kinnear,257394.0
Helen Hunt,770377.0
Cuba Gooding Jr.,624628.0
,
Leïla Bekhti,630885.0
Elodie Bouchez,480490.0
Adèle Exarchopoulos,638867.0
Jean-Pierre Darroussin,561454.0
Gilles Lellouche,898194.0
Miou-Miou,1116189.0
Denis Podalydès,489900.0
Charlotte Rampling,592823.0
Omar Sy,1789989.0
Sabine Azéma,829894.0
Pascal Elbé,391253.0
Thierry Lhermitte,983587.0
Philippe Noiret,917390.0
Lorant Deutsch,583503.0
Tom Hanks,1002550.0
Philip Seymour Hoffman,633872.0
Julia Roberts,1115041.0
Amy Adams,756591.0
Emily Blunt,648342.0
Jessica Chastain,687033.0
Viola Davis,823176.0
Bryce Dallas Howard,1928550.0
Emma Stone,765010.0
Paul Rudd,912182.0
Dan Aykroyd,714770.0
Bill Murray,647588.0
Sigourney Weaver,1349798.0
Vincent Lacoste,603666.0
James Franco,813821.0
Jean Dujardin,1376846.0
Virginie Efira,546961.0
Johnny Depp,1284078.0
Tom Hanks,1002550.0
Richard Berry,667689.0
Jean-Paul Rouve,1449393.0
Christina Ricci,431949.0
Val Kilmer,763045.0
Daniel Auteuil,1006810.0
Juliette Binoche,451561.0
Jake Gyllenhaal,685892.0
Anne Hathaway,934320.0
Ramzy Bedia,980380.0
Eric Judor,1024553.0
Elie Semoun,1189006.0
Bruce Willis,1133115.0
Bryce Dallas Howard,1928550.0
Liam Neeson,806132.0
Sam Neill,847100.0
Christian Bale,690751.0
Bradley Cooper,849694.0
Amy Adams,756591.0
Jennifer Lawrence,1148487.0
Jeremy Renner,1512114.0
Robert De Niro,704717.0
Sharon Stone,705446.0
Isabelle Adjani,848811.0
Ed Harris,756989.0
Viggo Mortensen,860544.0
Thierry Lhermitte,983587.0
Elsa Zylberstein,352459.0
Jean-Pierre Bacri,1041883.0
Emilie Dequenne,399313.0
Jim Carrey,1069923.0
Anthony Hopkins,885304.0
Bryce Dallas Howard,1928550.0
Colin Firth,729090.0
Gary Oldman,1667324.0
Benedict Cumberbatch,1605997.0
Tom Hardy,1110186.0
Pascal Elbé,391253.0
Vincent Lindon,602467.0
Virginie Ledoyen,537066.0
Jake Gyllenhaal,685892.0
Heath Ledger,695948.0
Anne Hathaway,934320.0
Anna Faris,853912.0
Christophe Lambert,621632.0
Josiane Balasko,955503.0
Nicolas Cage,608203.0
Idris Elba,1031062.0
Christophe Lambert,621632.0
Melvil Poupaud,388416.0
Josiane Balasko,955503.0
Jacques Dutronc,642514.0
Isabelle Huppert,444111.0
Fabrice Luchini,783835.0
Dany Boon,2401746.0
Michèle Laroque,892896.0
Vincent Lindon,602467.0
Sean Penn,327128.0
Uma Thurman,529455.0
Seth Rogen,231913.0
Christoph Waltz,1411275.0
Cameron Diaz,991389.0
James Franco,813821.0
Romain Duris,659140.0
,
Ed Harris,756989.0
Julia Roberts,1115041.0
Susan Sarandon,309901.0
Ron Perlman,911315.0
Mathieu Kassovitz,1128188.0
Hugh Grant,983715.0
Rachel Weisz,500260.0
Toni Collette,623989.0
Anthony Hopkins,885304.0
Brad Pitt,1326866.0
Gérard Jugnot,1106164.0
Gérard Lanvin,1086148.0
Omar Sy,1789989.0
Jim Carrey,1069923.0
Tea Leoni,570118.0
,
Vin Diesel,1382126.0
Channing Tatum,602867.0
Jonah Hill,519499.0
Ice Cube,269849.0
Anna Faris,853912.0
Denzel Washington,568910.0
Don Cheadle,1447575.0
John Goodman,555852.0
Ryan Phillippe,326153.0
Sarah Michelle Gellar,958118.0
Jennifer Love Hewitt,758160.0
Anne Heche,392062.0
Daniel Radcliffe,3679078.0
Matt Damon,1033919.0
Kristen Wiig,433762.0
Christoph Waltz,1411275.0
Ralph Fiennes,1840717.0
Liam Neeson,806132.0
José Garcia,1089910.0
Patrick Timsit,1003005.0
Chris Evans,1737423.0
Jean-Paul Rouve,1449393.0
Ben Affleck,764532.0
Morgan Freeman,1025955.0
Liev Schreiber,599554.0
Denzel Washington,568910.0
Mila Kunis,628630.0
Gary Oldman,1667324.0
Jet Li,863290.0
Catherine Frot,769713.0
Jacques Villeret,1030615.0
Ryan Phillippe,326153.0
Paul Walker,935181.0
Jean-Pierre Darroussin,561454.0
Channing Tatum,602867.0
Jamie Foxx,956348.0
Maggie Gyllenhaal,446486.0
Clovis Cornillac,812238.0
Tom Cruise,1742496.0
Jean-Paul Rouve,1449393.0
Gérard Jugnot,1106164.0
George Clooney,965655.0
Matt Damon,1033919.0
Viola Davis,823176.0
,
Jennifer Lopez,317439.0
Matthew McConaughey,559265.0
Christian Clavier,1940185.0
Jean-Claude Van Damme,713095.0
Daniel Auteuil,1006810.0
Jamel Debbouze,2206938.0
Franck Dubosc,1206610.0
Lambert Wilson,844391.0
Jérôme Commandeur,2130424.0
Kiefer Sutherland,416340.0
Robert De Niro,704717.0
Edward Norton,668130.0
Marlon Brando,1329311.0
Kate Beckinsale,525197.0
,
Morgan Freeman,1025955.0
Demi Moore,622290.0
Viggo Mortensen,860544.0
Jim Caviezel,406370.0
Martin Lawrence,581671.0
Chloë Grace Moretz,434023.0
Clint Eastwood,1130535.0
Rene Russo,1330754.0
Val Kilmer,763045.0
Gérard Depardieu,1310040.0
Fanny Ardant,536818.0
Fabrice Luchini,783835.0
André Dussollier,799227.0
Julie Depardieu,521295.0
Richard Berry,667689.0
Franck Dubosc,1206610.0
Jean-Hugues Anglade,647571.0
,
Robert Downey Jr,1143031.0
Tommy Lee Jones,1040078.0
Wesley Snipes,543111.0
Jean-Pierre Darroussin,561454.0
Vincent Cassel,940708.0
Fabrice Luchini,783835.0
Johnny Depp,1284078.0
Al Pacino,598263.0
Anne Heche,392062.0
Ben Stiller,639733.0
Roschdy Zem,464103.0
Cécile De France,644071.0
Leïla Bekhti,630885.0
Pascal Elbé,391253.0
Cate Blanchett,1298132.0
Billy Bob Thornton,402003.0
Bruce Willis,1133115.0
Gilles Lellouche,898194.0
Pierre Niney,1213211.0
,
Gene Hackman,541242.0
Denzel Washington,568910.0
Viggo Mortensen,860544.0
Daniel Auteuil,1006810.0
José Garcia,1089910.0
Sandrine Kiberlain,633654.0
Ralph Fiennes,1840717.0
,
Catherine Deneuve,804290.0
Denis Podalydès,489900.0
- Artus,994293.0
Sara Giraudeau,482049.0
Gérard Depardieu,1310040.0
Vincent Lacoste,603666.0
Benoît Poelvoorde,839930.0
Yolande Moreau,869413.0
Denis Podalydès,489900.0
,
,
Milla Jovovich,778203.0
Catherine Frot,769713.0
Alec Baldwin,683072.0
Steve Martin,179143.0
Meryl Streep,724168.0
Jean-Claude Van Damme,713095.0
Pio Marmaï,487895.0
Bernard Campan,965339.0
Jean-Pierre Darroussin,561454.0
Dennis Quaid,349305.0
Sigourney Weaver,1349798.0
Forest Whitaker,681539.0
Jet Li,863290.0
Jason Statham,954392.0
Valérie Lemercier,1499262.0
Denis Podalydès,489900.0
Pierre Arditi,528709.0
Willem Dafoe,812428.0
Jude Law,746466.0
,
,
Katherine Heigl,321258.0
Gerard Butler,497458.0
,
John Goodman,555852.0
Eva Mendes,565343.0
Mark Wahlberg,662645.0
Joaquin Phoenix,776836.0
Robert Duvall,588331.0
,
Hugh Jackman,1204170.0
Dev Patel,975389.0
Sigourney Weaver,1349798.0
,
Matt Damon,1033919.0
Elle Fanning,617639.0
Scarlett Johansson,1254402.0
Mark Wahlberg,662645.0
Edward Norton,668130.0
Charlize Theron,654280.0
Jason Statham,954392.0
Helen Mirren,579047.0
Gal Gadot,1494217.0
Elodie Bouchez,480490.0
Sandrine Kiberlain,633654.0
Gilles Lellouche,898194.0
Miou-Miou,1116189.0
Bryan Cranston,715346.0
Jessica Biel,514598.0
Nicolas Cage,608203.0
Julianne Moore,577795.0
,
Jessica Chastain,687033.0
Kevin Costner,1006499.0
Idris Elba,1031062.0
Nathalie Baye,738247.0
Jean-Pierre Darroussin,561454.0
Isabelle Carré,448235.0
Michael Keaton,695972.0
Zach Galifianakis,792471.0
Edward Norton,668130.0
Emma Stone,765010.0
Naomi Watts,473915.0
Johnny Depp,1284078.0
Christopher Walken,506535.0
Tea Leoni,570118.0
Robert De Niro,704717.0
Eddie Murphy,816763.0
Rene Russo,1330754.0
Daniel Auteuil,1006810.0
Sara Giraudeau,482049.0
Gilles Lellouche,898194.0
Léa Drucker,370308.0
Samy Nacéri,1460289.0
Kad Merad,1302759.0
Jean-Paul Rouve,1449393.0
Bérénice Bejo,439699.0
Tahar Rahim,520372.0
Vin Diesel,1382126.0
Michael Caine,620222.0
Elijah Wood,1225138.0
Jim Carrey,1069923.0
Meryl Streep,724168.0
Jude Law,746466.0
Louise Bourgoin,500827.0
Gilles Lellouche,898194.0
Manu Payet,812396.0
Nicolas Cage,608203.0
Joaquin Phoenix,776836.0
François Berléand,718096.0
Jason Statham,954392.0
,
Denzel Washington,568910.0
Jim Caviezel,406370.0
Val Kilmer,763045.0
Elle Fanning,617639.0
,
Michael Douglas,1018055.0
Kiefer Sutherland,416340.0
Kim Basinger,676802.0
Gérard Depardieu,1310040.0
,
Sam Rockwell,408805.0
Heather Graham,526155.0
Omar Sy,1789989.0
Sylvester Stallone,1184352.0
Robert De Niro,704717.0
Harvey Keitel,415409.0
Ray Liotta,296794.0
,
Daniel Auteuil,1006810.0
Monica Bellucci,1182197.0
Michel Blanc,1188006.0
Jacques Dutronc,642514.0
Daniel Auteuil,1006810.0
Richard Berry,667689.0
Thierry Lhermitte,983587.0
Virginie Efira,546961.0
Vincent Lacoste,603666.0
Melvil Poupaud,388416.0
Laure Calamy,374240.0
Richard Dreyfuss,460295.0
Christopher Lloyd,1101679.0
Elisabeth Shue,585565.0
José Garcia,1089910.0
Oliver Gourmet,462258.0
Karin Viard,684402.0
Yolande Moreau,869413.0
Guillaume Canet,868224.0
Niels Arestrup,559184.0
Willem Dafoe,812428.0
,
,
Niels Arestrup,559184.0
Lorant Deutsch,583503.0
Daniel Auteuil,1006810.0
Josiane Balasko,955503.0
Anna Faris,853912.0
,
,
Zabou Breitman,575630.0
Patrick Timsit,1003005.0
Vincent Lindon,602467.0
Michèle Laroque,892896.0
,
,
Daniel Auteuil,1006810.0
Sabine Azéma,829894.0
Sergi Lopez,262656.0
,
Franck Dubosc,1206610.0
Antonio Banderas,649953.0
Willem Dafoe,812428.0
Johnny Depp,1284078.0
Salma Hayek,414951.0
Eva Mendes,565343.0
Mickey Rourke,486286.0
Emily Blunt,648342.0
Joseph Gordon-Levitt,835723.0
Emily Blunt,648342.0
Luke Evans,1513360.0
Jérôme Commandeur,2130424.0
François Damiens,909443.0
Benoît Magimel,593227.0
Kevin Costner,1006499.0
Chris Pine,489195.0
Kenneth Branagh,1144969.0
Keira Knightley,1170296.0
François-Xavier Demaison,819033.0
Jacques Gamblin,531381.0
Cameron Diaz,991389.0
Christian Slater,531912.0
Denis Podalydès,489900.0
Vincent Lacoste,603666.0
Benoît Poelvoorde,839930.0
Michel Blanc,1188006.0
Gilles Lellouche,898194.0
Miou-Miou,1116189.0
Jean-Pierre Bacri,1041883.0
Vincent Lindon,602467.0
Benoît Magimel,593227.0
Benoît Poelvoorde,839930.0
Dennis Quaid,349305.0
Sean Connery,1628324.0
Philippe Noiret,917390.0
,
Idris Elba,1031062.0
Margot Robbie,1286424.0
Viola Davis,823176.0
Sylvester Stallone,1184352.0
,
Michael Keaton,695972.0
Rami Malek,1813517.0
Albert Dupontel,692283.0
Yolande Moreau,869413.0
Patrick Bruel,1044151.0
Brad Pitt,1326866.0
Catherine Zeta Jones,977380.0
Richard Anconina,1803165.0
Christophe Lambert,621632.0
George Clooney,965655.0
Bradley Cooper,849694.0
Ryan Gosling,843454.0
Eva Mendes,565343.0
Rose Byrne,874493.0
Ray Liotta,296794.0
Kristin Scott Thomas,744904.0
Niels Arestrup,559184.0
François Cluzet,936250.0
François-Xavier Demaison,819033.0
Vin Diesel,1382126.0
Ramzy Bedia,980380.0
Marina Foïs,775272.0
Eric Judor,1024553.0
Patrick Bruel,1044151.0
Isabelle Carré,448235.0
,
Yvan Attal,495954.0
Charlotte Gainsbourg,601736.0
Ludivine Sagnier,722404.0
Gilles Lellouche,898194.0
Roschdy Zem,464103.0
Nicolas Cage,608203.0
Guy Pearce,762043.0
Keira Knightley,1170296.0
Morgan Freeman,1025955.0
Helen Mirren,579047.0
,
Dany Boon,2401746.0
Ramzy Bedia,980380.0
Jonathan Cohen,694715.0
Fabrice Eboue,711232.0
Eric Judor,1024553.0
Mathieu Kassovitz,1128188.0
Jean-Baptiste Lucien,348143.0
Omar Sy,1789989.0
Ahmed Sylla,381997.0
Hugh Grant,983715.0
Sandra Bullock,612196.0
Bruce Willis,1133115.0
Alice Pol,719517.0
,
Jean-Paul Rouve,1449393.0
Omar Sy,1789989.0
Edouard Baer,765735.0
Clovis Cornillac,812238.0
Sarah Michelle Gellar,958118.0
Michel Blanc,1188006.0
,
Isabelle Huppert,444111.0
Benoît Magimel,593227.0
Annie Girardot,1269024.0
Richard Gere,541835.0
Jennifer Lopez,317439.0
Susan Sarandon,309901.0
Steve Carell,382115.0
James Franco,813821.0
Mila Kunis,628630.0
Ray Liotta,296794.0
Mark Wahlberg,662645.0
Gal Gadot,1494217.0
Kristen Wiig,433762.0
Catherine Frot,769713.0
Lambert Wilson,844391.0
Sara Giraudeau,482049.0
Gilles Lellouche,898194.0
Jean-Paul Rouve,1449393.0
Gérard Depardieu,1310040.0
- Artus,994293.0
François Berléand,718096.0
Jacques Gamblin,531381.0
Sandrine Bonnaire,474840.0
Paul Walker,935181.0
Dwayne Johnson,1246888.0
Kevin Hart,706823.0
Jason Bateman,524359.0
Melissa McCarthy,636423.0
Chloë Grace Moretz,434023.0
Steve Martin,179143.0
Jean Reno,1397999.0
Jason Statham,954392.0
Clive Owen,636984.0
Vincent Perez,581082.0
George Clooney,965655.0
Minnie Driver,429424.0
François Damiens,909443.0
Cécile De France,644071.0
,
Kenneth Branagh,1144969.0
Camille Cottin,372997.0
Guillaume Canet,868224.0
Leïla Bekhti,630885.0
Vincent Elbaz,647227.0
Kev Adams,1422375.0
Omar Sy,1789989.0
Franck Gastambide,955729.0
Dwayne Johnson,1246888.0
Jean Dujardin,1376846.0
Denis Podalydès,489900.0
Kate Winslet,1529444.0
Marion Cotillard,1384256.0
Charlotte Gainsbourg,601736.0
Pierre Niney,1213211.0
Didier Bourdon,1125223.0
Jean-Pierre Darroussin,561454.0
Ryan Gosling,843454.0
Kristin Scott Thomas,744904.0
,
,
Jude Law,746466.0
Melissa McCarthy,636423.0
Jason Statham,954392.0
Rose Byrne,874493.0
Oliver Gourmet,462258.0
Mathilde Seigner,761914.0
,
Mila Kunis,628630.0
Mark Wahlberg,662645.0
Chris O'Donnell,437884.0
,
,
Cate Blanchett,1298132.0
Matt Damon,1033919.0
Liam Neeson,806132.0
Kevin Spacey,639966.0
Laurence Fishburne,1027293.0
Helen Hunt,770377.0
Charlize Theron,654280.0
Thierry Lhermitte,983587.0
Jodie Foster,866368.0
Anthony Hopkins,885304.0
Morgan Freeman,1025955.0
Anthony Hopkins,885304.0
Matthew McConaughey,559265.0
Jack Black,747587.0
Robert Downey Jr,1143031.0
Ben Stiller,639733.0
Tom Cruise,1742496.0
Matthew McConaughey,559265.0
Nick Nolte,368545.0
Tobey Maguire,1529110.0
Jon Voight,1023670.0
François Berléand,718096.0
Benoît Magimel,593227.0
Ludivine Sagnier,722404.0
Edouard Baer,765735.0
Hugh Grant,983715.0
Sarah Jessica Parker,549429.0
Denzel Washington,568910.0
Ethan Hawke,600844.0
Eva Mendes,565343.0
,
Gerard Butler,497458.0
Jodie Foster,866368.0
,
Colin Farrell,647831.0
Jennifer Aniston,398030.0
Jason Bateman,524359.0
Kevin Spacey,639966.0
Jamie Foxx,956348.0
Mathieu Amalric,468160.0
Vincent Lacoste,603666.0
Yolande Moreau,869413.0
Denis Podalydès,489900.0
Steven Seagal,411018.0
Katherine Heigl,321258.0
Jack Black,747587.0
Cate Blanchett,1298132.0
John Goodman,555852.0
Justin Timberlake,497985.0
Adam Driver,1402233.0
Ramzy Bedia,980380.0
Jonathan Cohen,694715.0
Fabrice Eboue,711232.0
Mathilde Seigner,761914.0
Fabrice Luchini,783835.0
Jacques Gamblin,531381.0
Vincent Lindon,602467.0
François-Xavier Demaison,819033.0
Michael Youn,928795.0
Jamel Debbouze,2206938.0
Lorant Deutsch,583503.0
Ramzy Bedia,980380.0
Eric Judor,1024553.0
Ludivine Sagnier,722404.0
,
Jean-Paul Belmondo,2157146.0
Annie Girardot,1269024.0
Jacques Gamblin,531381.0
Jean Marais,2558944.0
Emma Watson,3449268.0
