Titre,Démarrage,Entrées totales,Réalisateur,Pays,Genre,Date de sortie,Classification,Distributeur,Rang toutes exploitations,Rang général,Nb 1ère places hebdo,Nb semaines Top20,Meilleure place hebdo,Acteur principal,Acteur secondaire
moonrise kingdom,212003,508844,Wes Anderson,Etats-Unis,Comédie dramatique,2012-05-16,Tous publics,Studiocanal,,,0,6,6,"Edward Norton, Bruce Willis","Harvey Keitel, Frances McDormand, Bill Murray"
je voudrais que quelqu'un m'attende quelque part,212027,450867,,France,Comédie dramatique,2020-01-22,Tous publics,UGC Distribution,,,0,4,3,Jean-Paul Rouve,Elsa Zylberstein
bon rétablissement !,212122,537563,Jean Becker,France,Comédie,2014-09-17,Tous publics,SND,,,1,5,1,Gérard Lanvin,Jean-Pierre Darroussin
le fil,212457,688297,,France,Drame,2024-09-11,Tous publics,Zinc,,,0,5,3,Daniel Auteuil,
dheepan,212472,634665,Jacques Audiard,France,Drame,2015-08-26,Tous publics,UGC Distribution,,,0,5,3,,
numéro 9,213882,521836,,Etats-Unis,Animation,2009-08-19,Tous publics,SND,,,0,5,4,,
night run,213970,482882,Jaume Collet-Serra,Etats-Unis,Aventure - Action,2015-03-11,Tous publics,Warner Bros.,,,0,3,2,Liam Neeson,Ed Harris
amour,214179,767418,Michael Haneke,France,Drame,2012-10-24,Tous publics,Films du Losange,,,0,6,7,,Isabelle Huppert
"les dents, pipi et au lit",214219,438782,,France,Comédie,2018-03-28,Tous publics,SND,,,0,3,4,Louise Bourgoin,
nine,214280,358944,Rob Marshall,Etats-Unis,Musical,2010-03-03,Tous publics,SND,,,0,2,3,"Marion Cotillard, Penelope Cruz, Daniel Day-Lewis, Nicole Kidman","Judi Dench, Kate Hudson"
wolfman,214497,334885,Joe Johnston,Etats-Unis,Fantasy,2010-02-10,Moins de 12 ans,Universal,,,0,2,8,"Emily Blunt, Benicio Del Toro, Anthony Hopkins",
triple alliance,214548,810692,Nick Cassavetes,Etats-Unis,Comédie,2014-06-18,Tous publics,20th Century Fox,,,1,5,1,Cameron Diaz,
situation amoureuse : c'est compliqué,214765,335796,,France,Comédie,2014-03-19,Tous publics,Studiocanal,,,0,3,4,Manu Payet,
hitman & bodyguard 2,214788,270032,,Etats-Unis,Aventure - Action,2021-06-30,Tous publics,Metropolitan,,,0,2,6,"Salma Hayek, Samuel L. Jackson, Ryan Reynolds","Antonio Banderas, Morgan Freeman"
chasseurs de dragons,215015,563476,,France,Animation,2008-03-26,Tous publics,Bac Films,,,0,2,2,,
sahara (2017),215181,1110644,,France,Animation,2017-02-01,Tous publics,Studiocanal,,,0,5,7,,
les aventures de maya l'abeille,215681,1006536,,Allemagne,Animation,2015-02-04,Tous publics,La Belle Company,,,0,5,7,,
dragon ball super: super hero,218070,401636,,Japon,Animation,2022-10-05,Tous publics,Sony Pictures,,,0,3,3,,
yesterday,215264,678617,Danny Boyle,Grande-Bretagne,Comédie,2019-07-03,Tous publics,Universal,,,0,7,4,,
un métier sérieux,215443,498949,,France,Comédie,2023-09-13,Tous publics,Le Pacte,,,0,4,3,"Louise Bourgoin, François Cluzet, Adèle Exarchopoulos, Vincent Lacoste",
animaux et cie,218189,1054619,,Allemagne,Animation,2011-02-09,Tous publics,Metropolitan,,,0,6,5,,
underworld 3 : le soulèvement des lycans,218290,358972,,Etats-Unis,Fantasy,2009-02-25,Tous publics,SND,,,0,2,9,,
nos pires voisins 2,217611,496074,,Etats-Unis,Comédie,2016-07-06,Tous publics,Universal,,,0,4,5,"Rose Byrne, Zac Efron, Chloë Grace Moretz, Seth Rogen",
a vif !,217940,392250,,Etats-Unis,Comédie,2015-11-04,Tous publics,SND,,,0,3,4,Bradley Cooper,"Omar Sy, Emma Thompson, Uma Thurman"
les heures sombres,218083,768284,,Grande-Bretagne,Drame,2018-01-03,Tous publics,Universal,,,0,6,5,Gary Oldman,Kristin Scott Thomas
m3gan,218120,480447,,Etats-Unis,Horreur,2022-12-28,Moins de 12 ans,Universal,,,0,4,4,,
les meilleurs amis du monde,218206,542163,,France,Comédie,2010-06-09,Tous publics,Gaumont,,,0,5,4,Léa Drucker,
"deux jours, une nuit",218520,511593,- Dardenne (frères),France,Drame,2014-05-21,Tous publics,Diaphana,,,0,5,4,Marion Cotillard,
spider-man : new generation,218728,788767,,Etats-Unis,Animation,2018-12-12,Tous publics,Sony Pictures,,,0,6,5,,
homefront,218906,632934,,Etats-Unis,Thriller,2014-01-08,Tous publics,Wild Bunch,,,0,4,3,Jason Statham,"James Franco, Winona Ryder"
argylle,219098,463885,Matthew Vaughn,Grande-Bretagne,Aventure - Action,2024-01-31,Tous publics,Universal,,,0,3,2,"Henry Cavill, Bryce Dallas Howard","Bryan Cranston, Samuel L. Jackson, Sam Rockwell"
l'amour et les forêts,220327,651546,,France,Drame,2023-05-24,Tous publics,Diaphana,,,0,6,4,"Virginie Efira, Melvil Poupaud",Virginie Ledoyen
les trois mousquetaires (2011),220403,440267,Paul W.S. Anderson,Etats-Unis,Aventure - Action,2011-10-12,Tous publics,UGC Distribution,,,0,3,5,,"Orlando Bloom, Luke Evans, Milla Jovovich, Mads Mikkelsen, Christoph Waltz"
dr. dolittle 2,220499,449241,,Etats-Unis,Film familial,2001-08-01,Tous publics,UFD,,,0,4,4,Eddie Murphy,
le convoyeur,220511,481784,Nicolas Boukhrief,France,Comédie,2004-04-14,Tous publics,Mars Distribution,,,0,4,8,"François Berléand, Jean Dujardin, Albert Dupontel",
max la menace,220612,415099,Peter Segal,Etats-Unis,Comédie,2008-09-10,Tous publics,Warner Bros.,,,0,3,3,"Anne Hathaway, Steve Carell",Dwayne Johnson
sex tape,220764,531501,,Etats-Unis,Comédie,2014-09-10,Tous publics,Sony Pictures,,,0,4,2,"Cameron Diaz, Jason Segel",
un coup de dés,221196,474817,Yvan Attal,France,Thriller,2024-01-24,Tous publics,SND,,,1,3,1,"Yvan Attal, Guillaume Canet",
les liens du sang (2008),221714,513059,,France,Thriller,2008-02-06,Tous publics,Studiocanal,,,0,2,5,"Guillaume Canet, François Cluzet",
le dernier jaguar,222380,1000029,,France,Film familial,2024-02-07,Tous publics,Studiocanal,,,0,5,2,,
big eyes,221977,368262,Tim Burton,Etats-Unis,Drame,2015-03-18,Tous publics,Studiocanal,,,0,3,4,"Amy Adams, Christoph Waltz",
madres paralelas,221999,615647,Pedro Almodovar,Espagne,Drame,2021-12-01,Tous publics,Pathé,,,0,5,4,Penelope Cruz,
la délicatesse,222101,770579,,France,Romance,2011-12-21,Tous publics,Studiocanal,,,0,5,7,"François Damiens, Audrey Tautou",Pio Marmaï
les choses simples,222130,477072,,France,Comédie,2023-02-22,Tous publics,SND,,,0,4,5,Lambert Wilson,
life - origine inconnue,222132,511439,,Etats-Unis,Science Fiction,2017-04-19,Moins de 12 ans,Sony Pictures,,,0,5,6,"Jake Gyllenhaal, Ryan Reynolds",
max (2013),222339,495795,,France,Comédie,2013-01-23,Tous publics,Warner Bros.,,,0,4,4,Mathilde Seigner,
docteur ?,222382,790767,,France,Comédie,2019-12-11,Tous publics,Apollo Films,,,0,5,3,Michel Blanc,"- Artus, Franck Gastambide"
the watcher,222602,451483,,Etats-Unis,Thriller,2000-11-08,Tous publics,Capitol Films,,,0,3,5,"Keanu Reeves, James Spader",
resurrection,223564,408148,,Etats-Unis,Thriller,2000-01-12,Moins de 12 ans,Lolistar,,,0,3,2,Christophe Lambert,
la machine à explorer le temps,223650,422398,Gore Verbinski,Etats-Unis,Aventure - Action,2002-03-27,Tous publics,Warner Bros.,,,0,3,4,Guy Pearce,Jeremy Irons
vercingétorix,222602,371390,,France,Péplum,2001-01-24,Tous publics,Lolistar,,,0,3,3,Christophe Lambert,
toute première fois,223817,420823,,France,Comédie,2015-01-28,Tous publics,Gaumont,,,0,3,4,"Franck Gastambide, Pio Marmaï",Camille Cottin
the impossible,223832,536596,Juan Antonio Bayona,Espagne,Drame,2012-11-21,Tous publics,SND,,,0,4,4,"Ewan McGregor, Naomi Watts",
nope,224705,518100,,Etats-Unis,Horreur,2022-08-10,Tous publics,Universal,,,0,4,3,,
cézanne et moi,224092,592897,Danièle Thompson,France,Comédie dramatique,2016-09-21,Tous publics,Pathé,,,0,4,2,"Guillaume Canet, Alice Pol",Sabine Azéma
devil inside,224167,361285,,Etats-Unis,Horreur,2012-02-22,Moins de 12 ans,Paramount,,,0,2,8,,
"taking lives, destins volés",224246,441306,D.J. Caruso,Etats-Unis,Thriller,2004-04-28,Moins de 12 ans,Warner Bros.,,,0,4,5,"Angelina Jolie, Ethan Hawke, Kiefer Sutherland","Jean-Hugues Anglade, Paul Dano"
boulevard de la mort - un film grind house,224340,627459,Quentin Tarantino,Etats-Unis,Horreur,2007-06-06,Moins de 12 ans,TFM Distribution,,,0,3,3,Kurt Russell,Simon Pegg
encore heureux,224459,372512,,France,Comédie,2016-01-27,Tous publics,EuropaCorp,,,0,2,4,"Edouard Baer, Sandrine Kiberlain",
le règne animal,224476,1160322,,France,Science Fiction,2023-10-04,Tous publics,Studiocanal,,,0,7,2,"Romain Duris, Adèle Exarchopoulos",
le petit spirou,224512,463410,,France,Film familial,2017-09-27,Tous publics,Apollo Films,,,0,4,2,,"François Damiens, Pierre Richard"
smile,226686,1222333,,Etats-Unis,Horreur,2022-09-28,Moins de 12 ans,Paramount,,,0,7,2,,
bad company,224800,550486,Joel Schumacher,Etats-Unis,Aventure - Action,2002-07-17,Tous publics,GBVI,,,0,4,4,"Anthony Hopkins, Chris Rock",
planète 51,225318,988487,,Espagne,Animation,2010-02-03,Tous publics,UGC Distribution,,,0,5,7,,
monsieur papa (2011),225420,459745,,France,Comédie,2011-06-01,Tous publics,Pathé,,,0,4,4,"Michèle Laroque, Kad Merad",Vincent Perez
crawl,225438,476425,Alexandre Aja,Etats-Unis,Horreur,2019-07-24,Moins de 12 ans,Paramount,,,0,4,4,,
omar m'a tuer,225575,572768,,France,Thriller,2011-06-22,Tous publics,Mars Distribution,,,0,5,3,Denis Podalydès,
fonzy,226676,415900,,France,Comédie,2013-10-30,Tous publics,Studiocanal,,,0,3,8,"José Garcia, Jean-Baptiste Lucien",François Civil
"crazy, stupid, love",226931,530606,,Etats-Unis,Comédie,2011-09-14,Tous publics,Warner Bros.,,,0,4,2,"Steve Carell, Ryan Gosling","Kevin Bacon, Julianne Moore, Emma Stone"
mea culpa,226968,465244,,France,Thriller,2014-02-05,Tous publics,Gaumont,,,0,3,5,"Gilles Lellouche, Vincent Lindon",
tempête (2022),227057,710608,,France,Comédie dramatique,2022-12-21,Tous publics,Pathé,,,0,5,3,"Mélanie Laurent, Pio Marmaï",Carole Bouquet
lost in translation,227258,1384220,Sofia Coppola,Etats-Unis,Comédie,2004-01-07,Tous publics,Pathé,,,0,8,4,"Anna Faris, Scarlett Johansson",
belles familles,227314,538403,Jean-Paul Rappeneau,France,Comédie dramatique,2015-10-14,Tous publics,ARP Selection,,,0,4,5,"Mathieu Amalric, Gilles Lellouche","André Dussollier, Nicole Garcia, Karin Viard"
the reader,227454,737012,Stephen Daldry,Etats-Unis,Romance,2009-07-15,Tous publics,SND,,,0,9,4,"Ralph Fiennes, Kate Winslet",
sammy 2,227490,700390,,Belgique,Animation,2012-08-15,Tous publics,Studiocanal,,,0,7,4,,
l'enfer du dimanche,227763,467790,Oliver Stone,Etats-Unis,Aventure - Action,2000-04-12,Tous publics,Warner Bros.,,,0,4,5,"Cameron Diaz, Al Pacino, Dennis Quaid","Aaron Eckhart, Jamie Foxx, Charlton Heston"
la jeune fille et les loups,227766,397494,,France,Aventure - Action,2008-02-13,Tous publics,Warner Bros.,,,0,1,5,Jean-Paul Rouve,Michel Galabru
les as de la jungle,228475,684123,,France,Animation,2017-07-26,Tous publics,SND,,,0,6,5,,
kirikou et les hommes et les femmes,227806,1082822,Michel Ocelot,France,Animation,2012-10-03,Tous publics,Studiocanal,,,0,7,3,,
jean-christopher & winnie,228173,424614,Marc Foster,Etats-Unis,Film familial,2018-10-24,Tous publics,Walt Disney Pictures,,,0,3,10,Ewan McGregor,
action ou vérité,228225,634002,,Etats-Unis,Thriller,2018-05-02,Moins de 12 ans,Universal,,,0,6,4,,
la chambre d’à côté,228277,609080,Pedro Almodovar,Espagne,Comédie dramatique,2025-01-08,Tous publics,Pathé,,,0,5,3,Julianne Moore,
les segpa,228318,731166,,France,Comédie,2022-04-20,Tous publics,Apollo Films,,,0,11,6,,
en attendant bojangles,228476,559650,,France,Comédie dramatique,2022-01-05,Tous publics,Studiocanal,,,0,5,2,"Romain Duris, Virginie Efira",
illusions perdues,230106,991397,,France,Drame,2021-10-20,Tous publics,Gaumont,,,0,8,4,"Cécile De France, Vincent Lacoste",Gérard Depardieu
the greatest showman,230190,591849,,Etats-Unis,Musical,2018-01-24,Tous publics,20th Century Fox,,,0,4,3,Hugh Jackman,Zac Efron
comme les cinq doigts de la main,230290,472889,Alexandre Arcady,France,Thriller,2010-04-28,Tous publics,ARP Selection,,,0,4,4,"Patrick Bruel, Vincent Elbaz",Pascal Elbé
mon meilleur ami,230325,1067616,Patrice Leconte,France,Comédie,2006-12-20,Tous publics,Wild Bunch,,,0,6,4,"Daniel Auteuil, Dany Boon",
les figures de l'ombre,230488,883606,,Etats-Unis,Drame,2017-03-08,Tous publics,20th Century Fox,,,0,6,5,,"Kevin Costner, Kirsten Dunst"
l'extravagant voyage du jeune et prodigieux t.s. spivet,230490,676969,Jean-Pierre Jeunet,France,Aventure - Action,2013-10-16,Tous publics,Gaumont,,,0,3,7,Helena Bonham Carter,
happy birthdead,230654,552407,,Etats-Unis,Horreur,2017-11-15,Moins de 12 ans,Universal,,,0,4,3,,
les enfants de timpelbach,230866,733470,,France,Fantasy,2008-12-17,Tous publics,Pathé,,,0,5,5,,"Carole Bouquet, Gérard Depardieu, Adèle Exarchopoulos"
un été à osage county,230896,521956,,Etats-Unis,Comédie dramatique,2014-02-26,Tous publics,Wild Bunch,,,0,5,9,Meryl Streep,"Benedict Cumberbatch, Ewan McGregor, Julia Roberts"
"musée haut, musée bas",230913,491377,,France,Comédie,2008-11-19,Tous publics,Warner Bros.,,,0,2,6,"Victoria Abril, Michel Blanc","Pierre Arditi, Josiane Balasko, Isabelle Carré, François-Xavier Demaison, André Dussollier, Gérard Jugnot, Valérie Lemercier, Fabrice Luchini, Yolande Moreau"
le tour du monde en 80 jours,230924,729930,,Etats-Unis,Film familial,2004-08-11,Tous publics,Pathé,,,0,5,6,Jackie Chan,"Michael Youn, Cécile De France"
gemma bovery,231154,571268,Anne Fontaine,France,Comédie,2014-09-10,Tous publics,Gaumont,,,1,5,1,Fabrice Luchini,Elsa Zylberstein
ducobu passe au vert,231183,991207,,France,Film familial,2024-04-03,Tous publics,UGC Distribution,,,0,5,3,Elie Semoun,Gérard Jugnot
les deux mondes,231637,412745,,France,Comédie,2007-11-21,Tous publics,Gaumont,,,0,2,5,Benoît Poelvoorde,
le dahlia noir,231815,409697,Brian De Palma,Etats-Unis,Thriller,2006-11-08,Moins de 12 ans,Metropolitan,,,0,2,3,"Aaron Eckhart, Scarlett Johansson, Josh Hartnett",Hilary Swank
quand vient l’automne,231861,674174,François Ozon,France,Comédie dramatique,2024-10-02,Tous publics,Diaphana,,,0,5,2,"Josiane Balasko, Ludivine Sagnier",
the cell,232083,524329,,Etats-Unis,Thriller,2000-10-18,Moins de 12 ans,Metropolitan,,,0,3,3,"Jennifer Lopez, Vince Vaughn",
les yeux jaunes des crocodiles,232112,630269,,France,Comédie dramatique,2014-04-09,Tous publics,Wild Bunch,,,0,5,4,"Emmanuelle Béart, Julie Depardieu",Patrick Bruel
la rage au ventre,233016,721144,Antoine Fuqua,Etats-Unis,Drame,2015-07-22,Tous publics,SND,,,0,6,6,Jake Gyllenhaal,Forest Whitaker
renaissances,233121,452899,,Etats-Unis,Science Fiction,2015-07-29,Tous publics,SND,,,0,3,5,Ryan Reynolds,
un village presque parfait,233221,464902,,France,Comédie,2015-02-11,Tous publics,SND,,,0,2,9,"Didier Bourdon, Lorant Deutsch","Denis Podalydès, Elie Semoun"
la source des femmes,233230,614461,,France,Comédie dramatique,2011-11-02,Tous publics,EuropaCorp,,,0,6,4,Leïla Bekhti,Karim Leklou
wedding nightmare,233242,473134,,Etats-Unis,Horreur,2019-08-28,Moins de 12 ans,20th Century Fox,,,0,5,4,,
atomic blonde,233245,435530,,Etats-Unis,Thriller,2017-08-16,Moins de 12 ans,Universal,,,0,4,5,"James McAvoy, Charlize Theron",John Goodman
les randonneurs à saint-tropez,233599,392594,,France,Comédie,2008-04-09,Tous publics,TFM Distribution,,,0,2,5,"Vincent Elbaz, Benoît Poelvoorde, Karin Viard",
sexe entre amis,233815,539953,,Etats-Unis,Comédie,2011-09-07,Tous publics,Sony Pictures,,,1,4,1,"Mila Kunis, Justin Timberlake",Woody Harrelson
frères,233838,679327,,France,Drame,2024-04-24,Tous publics,Zinc,,,0,7,4,"Yvan Attal, Mathieu Kassovitz",
n’avoue jamais,234009,577924,,France,Comédie,2024-04-24,Tous publics,Wild Bunch,,,0,6,3,"Sabine Azéma, André Dussollier, Thierry Lhermitte",
l'empreinte de l'ange,234105,623958,,France,Comédie dramatique,2008-08-13,Tous publics,Diaphana,,,0,5,4,"Sandrine Bonnaire, Catherine Frot",
julieta,234345,791953,Pedro Almodovar,Espagne,Drame,2016-05-18,Tous publics,Pathé,,,0,7,2,,
che - l'argentin,234589,547445,Steven Soderbergh,Etats-Unis,Drame,2009-01-07,Tous publics,Warner Bros.,,,0,4,3,Benicio Del Toro,
destination finale,234658,823496,,Etats-Unis,Aventure - Action,2000-07-12,Moins de 12 ans,Metropolitan,,,0,9,3,,Sean William Scott
apocalypto,234693,442730,Mel Gibson,Etats-Unis,Aventure - Action,2007-01-10,Moins de 12 ans,Quinta Distribution,,,0,3,3,,
turf,235121,380756,Fabien Onteniente,France,Comédie,2013-02-13,Tous publics,Pathé,,,0,2,4,"Edouard Baer, Alain Chabat, Jean-Baptiste Lucien","Gérard Depardieu, Sergi Lopez"
geostorm,235162,389652,,Etats-Unis,Catastrophe,2017-11-01,Tous publics,Warner Bros.,,,0,3,9,Gerard Butler,"Andy Garcia, Ed Harris"
pédale dure,235188,440460,,France,Comédie,2004-10-20,Tous publics,Pathé,,,0,2,4,"Dany Boon, Michèle Laroque",Jacques Dutronc
un ticket pour l'espace,236928,412782,Eric Lartigau,France,Comédie,2006-01-18,Tous publics,Gaumont Sony,,,0,2,4,"Marina Foïs, Kad Merad, Guillaume Canet",André Dussollier
une rencontre,236994,446718,Lisa Azuelos,France,Romance,2014-04-23,Tous publics,Pathé,,,0,4,5,"François Cluzet, Sophie Marceau",
zero dark thirty,237214,524533,Kathryn Bigelow,Etats-Unis,Thriller,2013-01-23,Tous publics,Universal,,,0,4,3,Jessica Chastain,Chris Pratt
five,237226,722274,,France,Comédie,2016-03-30,Tous publics,Studiocanal,,,0,6,4,"François Civil, Pierre Niney",Fanny Ardant
le nombre 23,237466,561384,Joel Schumacher,Etats-Unis,Thriller,2007-02-28,Tous publics,Metropolitan,,,0,2,6,Jim Carrey,
il n'est jamais trop tard,237700,561748,,Etats-Unis,Comédie dramatique,2011-07-06,Tous publics,SND,,,0,4,6,"Tom Hanks, Julia Roberts",Bryan Cranston
urban legend 2:coup de grâce,237707,360440,,Etats-Unis,Horreur,2000-10-11,Tous publics,Columbia,,,0,2,3,,Eva Mendes
la stratégie ender,237725,416849,,Etats-Unis,Science Fiction,2013-11-06,Tous publics,Metropolitan,,,0,3,7,Harrison Ford,Viola Davis
douleur et gloire,237771,846952,Pedro Almodovar,Espagne,Drame,2019-05-17,Tous publics,Pathé,,,0,6,3,"Antonio Banderas, Penelope Cruz",
hitman & bodyguard,237815,527831,,Etats-Unis,Comédie,2017-08-23,Moins de 12 ans,Metropolitan,,,0,4,4,"Samuel L. Jackson, Ryan Reynolds","Salma Hayek, Gary Oldman"
midway (2019),238069,421055,Roland Emmerich,Etats-Unis,Guerre,2019-11-06,Tous publics,Metropolitan,,,0,3,6,,"Aaron Eckhart, Luke Evans, Woody Harrelson, Dennis Quaid"
deux moi,238161,646443,Cédric Klapisch,France,Comédie dramatique,2019-09-11,Tous publics,Studiocanal,,,0,5,2,François Civil,"François Berléand, Camille Cottin, Pierre Niney"
la dame de fer,238257,609116,,Grande-Bretagne,Drame,2012-02-15,Tous publics,Pathé,,,0,4,6,Meryl Streep,
le cercle - the ring,238526,960575,Gore Verbinski,Etats-Unis,Horreur,2003-02-05,Moins de 12 ans,UIP,,,0,7,5,Naomi Watts,
de toutes nos forces,238763,653364,,France,Comédie dramatique,2014-03-26,Tous publics,Pathé,,,0,5,2,"Jacques Gamblin, Alexandra Lamy",
l'effet papillon,238772,642655,,Etats-Unis,Thriller,2004-03-10,Moins de 12 ans,Metropolitan,,,0,5,7,Ashton Kutcher,
les têtes de l'emploi,238777,492233,,France,Comédie,2016-11-16,Tous publics,EuropaCorp,,,0,4,2,"François-Xavier Demaison, Franck Dubosc, Elsa Zylberstein",
